	Time [s]	Minimum [mm]	Maximum [mm]	Average [mm]	
1937	0.3229	-7.1973e-002	-7.1973e-002	-7.1973e-002	
1938	0.32306	-7.169e-002	-7.169e-002	-7.169e-002	
1939	0.32323	-7.1609e-002	-7.1609e-002	-7.1609e-002	
1940	0.3234	-7.1552e-002	-7.1552e-002	-7.1552e-002	
1941	0.32356	-7.132e-002	-7.132e-002	-7.132e-002	
1942	0.32373	-7.0739e-002	-7.0739e-002	-7.0739e-002	
1943	0.3239	-6.9687e-002	-6.9687e-002	-6.9687e-002	
1944	0.32406	-6.8122e-002	-6.8122e-002	-6.8122e-002	
1945	0.32423	-6.6097e-002	-6.6097e-002	-6.6097e-002	
1946	0.3244	-6.3754e-002	-6.3754e-002	-6.3754e-002	
1947	0.32456	-6.1301e-002	-6.1301e-002	-6.1301e-002	
1948	0.32473	-5.8983e-002	-5.8983e-002	-5.8983e-002	
1949	0.3249	-5.7036e-002	-5.7036e-002	-5.7036e-002	
1950	0.32506	-5.5649e-002	-5.5649e-002	-5.5649e-002	
1951	0.32523	-5.4924e-002	-5.4924e-002	-5.4924e-002	
1952	0.3254	-5.4855e-002	-5.4855e-002	-5.4855e-002	
1953	0.32557	-5.5322e-002	-5.5322e-002	-5.5322e-002	
1954	0.32573	-5.6108e-002	-5.6108e-002	-5.6108e-002	
1955	0.3259	-5.6928e-002	-5.6928e-002	-5.6928e-002	
1956	0.32607	-5.7472e-002	-5.7472e-002	-5.7472e-002	
1957	0.32623	-5.7459e-002	-5.7459e-002	-5.7459e-002	
1958	0.3264	-5.6685e-002	-5.6685e-002	-5.6685e-002	
1959	0.32657	-5.506e-002	-5.506e-002	-5.506e-002	
1960	0.32673	-5.2624e-002	-5.2624e-002	-5.2624e-002	
1961	0.3269	-4.9555e-002	-4.9555e-002	-4.9555e-002	
1962	0.32707	-4.6138e-002	-4.6138e-002	-4.6138e-002	
1963	0.32723	-4.2728e-002	-4.2728e-002	-4.2728e-002	
1964	0.3274	-3.9694e-002	-3.9694e-002	-3.9694e-002	
1965	0.32757	-3.736e-002	-3.736e-002	-3.736e-002	
1966	0.32773	-3.5953e-002	-3.5953e-002	-3.5953e-002	
1967	0.3279	-3.556e-002	-3.556e-002	-3.556e-002	
1968	0.32807	-3.6115e-002	-3.6115e-002	-3.6115e-002	
1969	0.32823	-3.7398e-002	-3.7398e-002	-3.7398e-002	
1970	0.3284	-3.907e-002	-3.907e-002	-3.907e-002	
1971	0.32857	-4.0719e-002	-4.0719e-002	-4.0719e-002	
1972	0.32873	-4.1927e-002	-4.1927e-002	-4.1927e-002	
1973	0.3289	-4.2329e-002	-4.2329e-002	-4.2329e-002	
1974	0.32907	-4.1677e-002	-4.1677e-002	-4.1677e-002	
1975	0.32923	-3.9879e-002	-3.9879e-002	-3.9879e-002	
1976	0.3294	-3.7015e-002	-3.7015e-002	-3.7015e-002	
1977	0.32957	-3.3331e-002	-3.3331e-002	-3.3331e-002	
1978	0.32973	-2.9203e-002	-2.9203e-002	-2.9203e-002	
1979	0.3299	-2.5081e-002	-2.5081e-002	-2.5081e-002	
1980	0.33007	-2.1422e-002	-2.1422e-002	-2.1422e-002	
1981	0.33023	-1.8618e-002	-1.8618e-002	-1.8618e-002	
1982	0.3304	-1.6939e-002	-1.6939e-002	-1.6939e-002	
1983	0.33057	-1.6487e-002	-1.6487e-002	-1.6487e-002	
1984	0.33073	-1.7177e-002	-1.7177e-002	-1.7177e-002	
1985	0.3309	-1.8755e-002	-1.8755e-002	-1.8755e-002	
1986	0.33107	-2.0828e-002	-2.0828e-002	-2.0828e-002	
1987	0.33123	-2.2927e-002	-2.2927e-002	-2.2927e-002	
1988	0.3314	-2.4577e-002	-2.4577e-002	-2.4577e-002	
1989	0.33157	-2.5368e-002	-2.5368e-002	-2.5368e-002	
1990	0.33173	-2.5017e-002	-2.5017e-002	-2.5017e-002	
1991	0.3319	-2.3415e-002	-2.3415e-002	-2.3415e-002	
1992	0.33207	-2.0636e-002	-2.0636e-002	-2.0636e-002	
1993	0.33223	-1.6933e-002	-1.6933e-002	-1.6933e-002	
1994	0.3324	-1.2693e-002	-1.2693e-002	-1.2693e-002	
1995	0.33257	-8.3831e-003	-8.3831e-003	-8.3831e-003	
1996	0.33273	-4.4772e-003	-4.4772e-003	-4.4772e-003	
1997	0.3329	-1.3847e-003	-1.3847e-003	-1.3847e-003	
1998	0.33307	6.0955e-004	6.0955e-004	6.0955e-004	
1999	0.33323	1.3873e-003	1.3873e-003	1.3873e-003	
2000	0.3334	1.0124e-003	1.0124e-003	1.0124e-003	
2001	0.33357	-2.8113e-004	-2.8113e-004	-2.8113e-004	
2002	0.33373	-2.1267e-003	-2.1267e-003	-2.1267e-003	
2003	0.3339	-4.0822e-003	-4.0822e-003	-4.0822e-003	
2004	0.33407	-5.6975e-003	-5.6975e-003	-5.6975e-003	
2005	0.33423	-6.5818e-003	-6.5818e-003	-6.5818e-003	
2006	0.3344	-6.4613e-003	-6.4613e-003	-6.4613e-003	
2007	0.33457	-5.2172e-003	-5.2172e-003	-5.2172e-003	
2008	0.33473	-2.9e-003	-2.9e-003	-2.9e-003	
2009	0.3349	2.8268e-004	2.8268e-004	2.8268e-004	
2010	0.33507	4.001e-003	4.001e-003	4.001e-003	
2011	0.33523	7.8562e-003	7.8562e-003	7.8562e-003	
2012	0.3354	1.1442e-002	1.1442e-002	1.1442e-002	
2013	0.33557	1.4406e-002	1.4406e-002	1.4406e-002	
2014	0.33573	1.65e-002	1.65e-002	1.65e-002	
2015	0.3359	1.7614e-002	1.7614e-002	1.7614e-002	
2016	0.33607	1.7788e-002	1.7788e-002	1.7788e-002	
2017	0.33623	1.7198e-002	1.7198e-002	1.7198e-002	
2018	0.3364	1.6127e-002	1.6127e-002	1.6127e-002	
2019	0.33657	1.4914e-002	1.4914e-002	1.4914e-002	
2020	0.33673	1.3903e-002	1.3903e-002	1.3903e-002	
2021	0.3369	1.3391e-002	1.3391e-002	1.3391e-002	
2022	0.33707	1.3584e-002	1.3584e-002	1.3584e-002	
2023	0.33723	1.4572e-002	1.4572e-002	1.4572e-002	
2024	0.3374	1.632e-002	1.632e-002	1.632e-002	
2025	0.33757	1.8684e-002	1.8684e-002	1.8684e-002	
2026	0.33773	2.1435e-002	2.1435e-002	2.1435e-002	
2027	0.3379	2.4303e-002	2.4303e-002	2.4303e-002	
2028	0.33807	2.7019e-002	2.7019e-002	2.7019e-002	
2029	0.33823	2.9357e-002	2.9357e-002	2.9357e-002	
2030	0.3384	3.1166e-002	3.1166e-002	3.1166e-002	
2031	0.33857	3.2389e-002	3.2389e-002	3.2389e-002	
2032	0.33873	3.3062e-002	3.3062e-002	3.3062e-002	
2033	0.3389	3.3301e-002	3.3301e-002	3.3301e-002	
2034	0.33907	3.3281e-002	3.3281e-002	3.3281e-002	
2035	0.33923	3.3197e-002	3.3197e-002	3.3197e-002	
2036	0.3394	3.3233e-002	3.3233e-002	3.3233e-002	
2037	0.33957	3.3534e-002	3.3534e-002	3.3534e-002	
2038	0.33973	3.4184e-002	3.4184e-002	3.4184e-002	
2039	0.3399	3.5199e-002	3.5199e-002	3.5199e-002	
2040	0.34007	3.6531e-002	3.6531e-002	3.6531e-002	
2041	0.34023	3.8086e-002	3.8086e-002	3.8086e-002	
2042	0.3404	3.9742e-002	3.9742e-002	3.9742e-002	
2043	0.34057	4.1379e-002	4.1379e-002	4.1379e-002	
2044	0.34073	4.2898e-002	4.2898e-002	4.2898e-002	
2045	0.3409	4.4243e-002	4.4243e-002	4.4243e-002	
2046	0.34107	4.5401e-002	4.5401e-002	4.5401e-002	
2047	0.34123	4.6406e-002	4.6406e-002	4.6406e-002	
2048	0.3414	4.7324e-002	4.7324e-002	4.7324e-002	
2049	0.34157	4.8236e-002	4.8236e-002	4.8236e-002	
2050	0.34173	4.9217e-002	4.9217e-002	4.9217e-002	
2051	0.3419	5.0316e-002	5.0316e-002	5.0316e-002	
2052	0.34207	5.1548e-002	5.1548e-002	5.1548e-002	
2053	0.34224	5.2884e-002	5.2884e-002	5.2884e-002	
2054	0.3424	5.426e-002	5.426e-002	5.426e-002	
2055	0.34257	5.5589e-002	5.5589e-002	5.5589e-002	
2056	0.34274	5.6781e-002	5.6781e-002	5.6781e-002	
2057	0.3429	5.7763e-002	5.7763e-002	5.7763e-002	
2058	0.34307	5.8497e-002	5.8497e-002	5.8497e-002	
2059	0.34324	5.8996e-002	5.8996e-002	5.8996e-002	
2060	0.3434	5.9323e-002	5.9323e-002	5.9323e-002	
2061	0.34357	5.9587e-002	5.9587e-002	5.9587e-002	
2062	0.34374	5.9924e-002	5.9924e-002	5.9924e-002	
2063	0.3439	6.0473e-002	6.0473e-002	6.0473e-002	
2064	0.34407	6.1352e-002	6.1352e-002	6.1352e-002	
2065	0.34424	6.2632e-002	6.2632e-002	6.2632e-002	
2066	0.3444	6.4321e-002	6.4321e-002	6.4321e-002	
2067	0.34457	6.6354e-002	6.6354e-002	6.6354e-002	
2068	0.34474	6.8602e-002	6.8602e-002	6.8602e-002	
2069	0.3449	7.0885e-002	7.0885e-002	7.0885e-002	
2070	0.34507	7.3005e-002	7.3005e-002	7.3005e-002	
2071	0.34524	7.4773e-002	7.4773e-002	7.4773e-002	
2072	0.3454	7.6044e-002	7.6044e-002	7.6044e-002	
2073	0.34557	7.6746e-002	7.6746e-002	7.6746e-002	
2074	0.34574	7.6894e-002	7.6894e-002	7.6894e-002	
2075	0.3459	7.6591e-002	7.6591e-002	7.6591e-002	
2076	0.34607	7.6022e-002	7.6022e-002	7.6022e-002	
2077	0.34624	7.5422e-002	7.5422e-002	7.5422e-002	
2078	0.3464	7.5042e-002	7.5042e-002	7.5042e-002	
2079	0.34657	7.511e-002	7.511e-002	7.511e-002	
2080	0.34674	7.5793e-002	7.5793e-002	7.5793e-002	
2081	0.3469	7.7165e-002	7.7165e-002	7.7165e-002	
2082	0.34707	7.9198e-002	7.9198e-002	7.9198e-002	
2083	0.34724	8.1754e-002	8.1754e-002	8.1754e-002	
2084	0.3474	8.4611e-002	8.4611e-002	8.4611e-002	
2085	0.34757	8.7494e-002	8.7494e-002	8.7494e-002	
2086	0.34774	9.0111e-002	9.0111e-002	9.0111e-002	
2087	0.3479	9.2209e-002	9.2209e-002	9.2209e-002	
2088	0.34807	9.3605e-002	9.3605e-002	9.3605e-002	
2089	0.34824	9.4224e-002	9.4224e-002	9.4224e-002	
2090	0.3484	9.4108e-002	9.4108e-002	9.4108e-002	
2091	0.34857	9.3413e-002	9.3413e-002	9.3413e-002	
2092	0.34874	9.2388e-002	9.2388e-002	9.2388e-002	
2093	0.3489	9.1336e-002	9.1336e-002	9.1336e-002	
2094	0.34907	9.0567e-002	9.0567e-002	9.0567e-002	
2095	0.34924	9.035e-002	9.035e-002	9.035e-002	
2096	0.3494	9.0872e-002	9.0872e-002	9.0872e-002	
2097	0.34957	9.2205e-002	9.2205e-002	9.2205e-002	
2098	0.34974	9.4296e-002	9.4296e-002	9.4296e-002	
2099	0.3499	9.6975e-002	9.6975e-002	9.6975e-002	
2100	0.35007	9.998e-002	9.998e-002	9.998e-002	
2101	0.35024	0.103	0.103	0.103	
2102	0.3504	0.10571	0.10571	0.10571	
2103	0.35057	0.10785	0.10785	0.10785	
2104	0.35074	0.10923	0.10923	0.10923	
2105	0.3509	0.1098	0.1098	0.1098	
2106	0.35107	0.10962	0.10962	0.10962	
2107	0.35124	0.10887	0.10887	0.10887	
2108	0.3514	0.1078	0.1078	0.1078	
2109	0.35157	0.10675	0.10675	0.10675	
2110	0.35174	0.106	0.106	0.106	
2111	0.3519	0.10581	0.10581	0.10581	
2112	0.35207	0.10635	0.10635	0.10635	
2113	0.35224	0.10767	0.10767	0.10767	
2114	0.3524	0.10968	0.10968	0.10968	
2115	0.35257	0.1122	0.1122	0.1122	
2116	0.35274	0.11498	0.11498	0.11498	
2117	0.3529	0.11771	0.11771	0.11771	
2118	0.35307	0.1201	0.1201	0.1201	
2119	0.35324	0.12194	0.12194	0.12194	
2120	0.3534	0.12309	0.12309	0.12309	
2121	0.35357	0.12353	0.12353	0.12353	
2122	0.35374	0.12334	0.12334	0.12334	
2123	0.3539	0.12272	0.12272	0.12272	
2124	0.35407	0.12191	0.12191	0.12191	
2125	0.35424	0.12119	0.12119	0.12119	
2126	0.3544	0.12081	0.12081	0.12081	
2127	0.35457	0.12096	0.12096	0.12096	
2128	0.35474	0.12174	0.12174	0.12174	
2129	0.3549	0.12314	0.12314	0.12314	
2130	0.35507	0.12504	0.12504	0.12504	
2131	0.35524	0.12727	0.12727	0.12727	
2132	0.3554	0.12958	0.12958	0.12958	
2133	0.35557	0.13173	0.13173	0.13173	
2134	0.35574	0.13351	0.13351	0.13351	
2135	0.3559	0.13477	0.13477	0.13477	
2136	0.35607	0.13548	0.13548	0.13548	
2137	0.35624	0.13566	0.13566	0.13566	
2138	0.3564	0.13545	0.13545	0.13545	
2139	0.35657	0.13504	0.13504	0.13504	
2140	0.35674	0.13464	0.13464	0.13464	
2141	0.3569	0.13447	0.13447	0.13447	
2142	0.35707	0.13468	0.13468	0.13468	
2143	0.35724	0.13537	0.13537	0.13537	
2144	0.3574	0.13654	0.13654	0.13654	
2145	0.35757	0.13811	0.13811	0.13811	
2146	0.35774	0.13992	0.13992	0.13992	
2147	0.3579	0.14179	0.14179	0.14179	
2148	0.35807	0.14352	0.14352	0.14352	
2149	0.35824	0.14494	0.14494	0.14494	
2150	0.3584	0.14593	0.14593	0.14593	
2151	0.35857	0.14647	0.14647	0.14647	
2152	0.35874	0.14661	0.14661	0.14661	
2153	0.35891	0.14646	0.14646	0.14646	
2154	0.35907	0.14621	0.14621	0.14621	
2155	0.35924	0.14603	0.14603	0.14603	
2156	0.35941	0.1461	0.1461	0.1461	
2157	0.35957	0.14656	0.14656	0.14656	
2158	0.35974	0.14746	0.14746	0.14746	
2159	0.35991	0.14878	0.14878	0.14878	
2160	0.36007	0.1504	0.1504	0.1504	
2161	0.36024	0.15217	0.15217	0.15217	
2162	0.36041	0.1539	0.1539	0.1539	
2163	0.36057	0.15539	0.15539	0.15539	
2164	0.36074	0.1565	0.1565	0.1565	
2165	0.36091	0.15713	0.15713	0.15713	
2166	0.36107	0.15728	0.15728	0.15728	
2167	0.36124	0.15705	0.15705	0.15705	
2168	0.36141	0.15658	0.15658	0.15658	
2169	0.36157	0.15607	0.15607	0.15607	
2170	0.36174	0.15576	0.15576	0.15576	
2171	0.36191	0.15581	0.15581	0.15581	
2172	0.36207	0.15637	0.15637	0.15637	
2173	0.36224	0.15747	0.15747	0.15747	
2174	0.36241	0.15906	0.15906	0.15906	
2175	0.36257	0.161	0.161	0.161	
2176	0.36274	0.16308	0.16308	0.16308	
2177	0.36291	0.16506	0.16506	0.16506	
2178	0.36307	0.1667	0.1667	0.1667	
2179	0.36324	0.16782	0.16782	0.16782	
2180	0.36341	0.16831	0.16831	0.16831	
2181	0.36357	0.16817	0.16817	0.16817	
2182	0.36374	0.1675	0.1675	0.1675	
2183	0.36391	0.1665	0.1665	0.1665	
2184	0.36407	0.16543	0.16543	0.16543	
2185	0.36424	0.16457	0.16457	0.16457	
2186	0.36441	0.16417	0.16417	0.16417	
2187	0.36457	0.16441	0.16441	0.16441	
2188	0.36474	0.16539	0.16539	0.16539	
2189	0.36491	0.16707	0.16707	0.16707	
2190	0.36507	0.16929	0.16929	0.16929	
2191	0.36524	0.1718	0.1718	0.1718	
2192	0.36541	0.17431	0.17431	0.17431	
2193	0.36557	0.1765	0.1765	0.1765	
2194	0.36574	0.17809	0.17809	0.17809	
2195	0.36591	0.1789	0.1789	0.1789	
2196	0.36607	0.17887	0.17887	0.17887	
2197	0.36624	0.17805	0.17805	0.17805	
2198	0.36641	0.17666	0.17666	0.17666	
2199	0.36657	0.17497	0.17497	0.17497	
2200	0.36674	0.17333	0.17333	0.17333	
2201	0.36691	0.17209	0.17209	0.17209	
2202	0.36707	0.17154	0.17154	0.17154	
2203	0.36724	0.17187	0.17187	0.17187	
2204	0.36741	0.17312	0.17312	0.17312	
2205	0.36757	0.17521	0.17521	0.17521	
2206	0.36774	0.1779	0.1779	0.1779	
2207	0.36791	0.18087	0.18087	0.18087	
2208	0.36807	0.18373	0.18373	0.18373	
2209	0.36824	0.18612	0.18612	0.18612	
2210	0.36841	0.18774	0.18774	0.18774	
2211	0.36857	0.18838	0.18838	0.18838	
2212	0.36874	0.18802	0.18802	0.18802	
2213	0.36891	0.18675	0.18675	0.18675	
2214	0.36907	0.18484	0.18484	0.18484	
2215	0.36924	0.18263	0.18263	0.18263	
2216	0.36941	0.18053	0.18053	0.18053	
2217	0.36957	0.17893	0.17893	0.17893	
2218	0.36974	0.17814	0.17814	0.17814	
2219	0.36991	0.17837	0.17837	0.17837	
2220	0.37007	0.17964	0.17964	0.17964	
2221	0.37024	0.18185	0.18185	0.18185	
2222	0.37041	0.18472	0.18472	0.18472	
2223	0.37057	0.1879	0.1879	0.1879	
2224	0.37074	0.19096	0.19096	0.19096	
2225	0.37091	0.19351	0.19351	0.19351	
2226	0.37107	0.19521	0.19521	0.19521	
2227	0.37124	0.19587	0.19587	0.19587	
2228	0.37141	0.19545	0.19545	0.19545	
2229	0.37157	0.19407	0.19407	0.19407	
2230	0.37174	0.19198	0.19198	0.19198	
2231	0.37191	0.18956	0.18956	0.18956	
2232	0.37207	0.18721	0.18721	0.18721	
2233	0.37224	0.18535	0.18535	0.18535	
2234	0.37241	0.18429	0.18429	0.18429	
2235	0.37257	0.18424	0.18424	0.18424	
2236	0.37274	0.18525	0.18525	0.18525	
2237	0.37291	0.18721	0.18721	0.18721	
2238	0.37307	0.18987	0.18987	0.18987	
2239	0.37324	0.19288	0.19288	0.19288	
2240	0.37341	0.19584	0.19584	0.19584	
2241	0.37357	0.19835	0.19835	0.19835	
2242	0.37374	0.20011	0.20011	0.20011	
2243	0.37391	0.20091	0.20091	0.20091	
2244	0.37407	0.20069	0.20069	0.20069	
2245	0.37424	0.19955	0.19955	0.19955	
2246	0.37441	0.1977	0.1977	0.1977	
2247	0.37457	0.19548	0.19548	0.19548	
2248	0.37474	0.19325	0.19325	0.19325	
2249	0.37491	0.19138	0.19138	0.19138	
2250	0.37507	0.19016	0.19016	0.19016	
2251	0.37524	0.18979	0.18979	0.18979	
2252	0.37541	0.19033	0.19033	0.19033	
2253	0.37558	0.19172	0.19172	0.19172	
2254	0.37574	0.19375	0.19375	0.19375	
2255	0.37591	0.19615	0.19615	0.19615	
2256	0.37608	0.1986	0.1986	0.1986	
2257	0.37624	0.20076	0.20076	0.20076	
2258	0.37641	0.20237	0.20237	0.20237	
2259	0.37658	0.20325	0.20325	0.20325	
2260	0.37674	0.20334	0.20334	0.20334	
2261	0.37691	0.20268	0.20268	0.20268	
2262	0.37708	0.20143	0.20143	0.20143	
2263	0.37724	0.19983	0.19983	0.19983	
2264	0.37741	0.19814	0.19814	0.19814	
2265	0.37758	0.19663	0.19663	0.19663	
2266	0.37774	0.19553	0.19553	0.19553	
2267	0.37791	0.19499	0.19499	0.19499	
2268	0.37808	0.19507	0.19507	0.19507	
2269	0.37824	0.19574	0.19574	0.19574	
2270	0.37841	0.19689	0.19689	0.19689	
2271	0.37858	0.19833	0.19833	0.19833	
2272	0.37874	0.19985	0.19985	0.19985	
2273	0.37891	0.20126	0.20126	0.20126	
2274	0.37908	0.20238	0.20238	0.20238	
2275	0.37924	0.2031	0.2031	0.2031	
2276	0.37941	0.20336	0.20336	0.20336	
2277	0.37958	0.20319	0.20319	0.20319	
2278	0.37974	0.20267	0.20267	0.20267	
2279	0.37991	0.20192	0.20192	0.20192	
2280	0.38008	0.20109	0.20109	0.20109	
2281	0.38024	0.20031	0.20031	0.20031	
2282	0.38041	0.19969	0.19969	0.19969	
2283	0.38058	0.1993	0.1993	0.1993	
2284	0.38074	0.19917	0.19917	0.19917	
2285	0.38091	0.19926	0.19926	0.19926	
2286	0.38108	0.19954	0.19954	0.19954	
2287	0.38124	0.19992	0.19992	0.19992	
2288	0.38141	0.20032	0.20032	0.20032	
2289	0.38158	0.20069	0.20069	0.20069	
2290	0.38174	0.20098	0.20098	0.20098	
2291	0.38191	0.20117	0.20117	0.20117	
2292	0.38208	0.20127	0.20127	0.20127	
2293	0.38224	0.20132	0.20132	0.20132	
2294	0.38241	0.20135	0.20135	0.20135	
2295	0.38258	0.2014	0.2014	0.2014	
2296	0.38274	0.20148	0.20148	0.20148	
2297	0.38291	0.2016	0.2016	0.2016	
2298	0.38308	0.20174	0.20174	0.20174	
2299	0.38324	0.20184	0.20184	0.20184	
2300	0.38341	0.20186	0.20186	0.20186	
2301	0.38358	0.20174	0.20174	0.20174	
2302	0.38374	0.20146	0.20146	0.20146	
2303	0.38391	0.20101	0.20101	0.20101	
2304	0.38408	0.20041	0.20041	0.20041	
2305	0.38424	0.19972	0.19972	0.19972	
2306	0.38441	0.19902	0.19902	0.19902	
2307	0.38458	0.19842	0.19842	0.19842	
2308	0.38474	0.198	0.198	0.198	
2309	0.38491	0.19785	0.19785	0.19785	
2310	0.38508	0.19801	0.19801	0.19801	
2311	0.38524	0.19847	0.19847	0.19847	
2312	0.38541	0.19918	0.19918	0.19918	
2313	0.38558	0.20005	0.20005	0.20005	
2314	0.38574	0.20093	0.20093	0.20093	
2315	0.38591	0.20167	0.20167	0.20167	
2316	0.38608	0.20215	0.20215	0.20215	
2317	0.38624	0.20224	0.20224	0.20224	
2318	0.38641	0.20189	0.20189	0.20189	
2319	0.38658	0.20109	0.20109	0.20109	
2320	0.38674	0.19992	0.19992	0.19992	
2321	0.38691	0.1985	0.1985	0.1985	
2322	0.38708	0.19699	0.19699	0.19699	
2323	0.38724	0.19559	0.19559	0.19559	
2324	0.38741	0.19446	0.19446	0.19446	
2325	0.38758	0.19376	0.19376	0.19376	
2326	0.38774	0.19357	0.19357	0.19357	
2327	0.38791	0.19391	0.19391	0.19391	
2328	0.38808	0.19471	0.19471	0.19471	
2329	0.38824	0.19585	0.19585	0.19585	
2330	0.38841	0.19714	0.19714	0.19714	
2331	0.38858	0.19837	0.19837	0.19837	
2332	0.38874	0.19934	0.19934	0.19934	
2333	0.38891	0.19987	0.19987	0.19987	
2334	0.38908	0.19985	0.19985	0.19985	
2335	0.38924	0.19925	0.19925	0.19925	
2336	0.38941	0.1981	0.1981	0.1981	
2337	0.38958	0.19651	0.19651	0.19651	
2338	0.38974	0.19468	0.19468	0.19468	
2339	0.38991	0.1928	0.1928	0.1928	
2340	0.39008	0.1911	0.1911	0.1911	
2341	0.39024	0.18977	0.18977	0.18977	
2342	0.39041	0.18895	0.18895	0.18895	
2343	0.39058	0.18871	0.18871	0.18871	
2344	0.39074	0.18903	0.18903	0.18903	
2345	0.39091	0.18983	0.18983	0.18983	
2346	0.39108	0.19096	0.19096	0.19096	
2347	0.39124	0.19221	0.19221	0.19221	
2348	0.39141	0.19338	0.19338	0.19338	
2349	0.39158	0.19427	0.19427	0.19427	
2350	0.39174	0.19472	0.19472	0.19472	
2351	0.39191	0.19464	0.19464	0.19464	
2352	0.39208	0.19399	0.19399	0.19399	
2353	0.39225	0.19283	0.19283	0.19283	
2354	0.39241	0.19127	0.19127	0.19127	
2355	0.39258	0.18948	0.18948	0.18948	
2356	0.39275	0.18763	0.18763	0.18763	
2357	0.39291	0.18593	0.18593	0.18593	
2358	0.39308	0.18452	0.18452	0.18452	
2359	0.39325	0.18354	0.18354	0.18354	
2360	0.39341	0.18304	0.18304	0.18304	
2361	0.39358	0.18302	0.18302	0.18302	
2362	0.39375	0.18342	0.18342	0.18342	
2363	0.39391	0.18413	0.18413	0.18413	
2364	0.39408	0.185	0.185	0.185	
2365	0.39425	0.18586	0.18586	0.18586	
2366	0.39441	0.18656	0.18656	0.18656	
2367	0.39458	0.18697	0.18697	0.18697	
2368	0.39475	0.187	0.187	0.187	
2369	0.39491	0.1866	0.1866	0.1866	
2370	0.39508	0.18579	0.18579	0.18579	
2371	0.39525	0.1846	0.1846	0.1846	
2372	0.39541	0.18314	0.18314	0.18314	
2373	0.39558	0.18153	0.18153	0.18153	
2374	0.39575	0.1799	0.1799	0.1799	
2375	0.39591	0.17839	0.17839	0.17839	
2376	0.39608	0.1771	0.1771	0.1771	
2377	0.39625	0.17612	0.17612	0.17612	
2378	0.39641	0.1755	0.1755	0.1755	
2379	0.39658	0.17524	0.17524	0.17524	
2380	0.39675	0.17532	0.17532	0.17532	
2381	0.39691	0.17566	0.17566	0.17566	
2382	0.39708	0.17618	0.17618	0.17618	
2383	0.39725	0.17674	0.17674	0.17674	
2384	0.39741	0.17724	0.17724	0.17724	
2385	0.39758	0.17756	0.17756	0.17756	
2386	0.39775	0.17759	0.17759	0.17759	
2387	0.39791	0.17728	0.17728	0.17728	
2388	0.39808	0.17659	0.17659	0.17659	
2389	0.39825	0.17553	0.17553	0.17553	
2390	0.39841	0.17415	0.17415	0.17415	
2391	0.39858	0.17255	0.17255	0.17255	
2392	0.39875	0.17083	0.17083	0.17083	
2393	0.39891	0.16912	0.16912	0.16912	
2394	0.39908	0.16757	0.16757	0.16757	
2395	0.39925	0.16629	0.16629	0.16629	
2396	0.39941	0.16536	0.16536	0.16536	
2397	0.39958	0.16485	0.16485	0.16485	
2398	0.39975	0.16475	0.16475	0.16475	
2399	0.39991	0.16501	0.16501	0.16501	
2400	0.4	0.16526	0.16526	0.16526	
