	Time [s]	Minimum [mm]	Maximum [mm]	Average [mm]	
1935	0.32256	-0.12063	-0.12063	-0.12063	
1936	0.32273	-0.11927	-0.11927	-0.11927	
1937	0.3229	-0.11829	-0.11829	-0.11829	
1938	0.32306	-0.11764	-0.11764	-0.11764	
1939	0.32323	-0.11719	-0.11719	-0.11719	
1940	0.3234	-0.11675	-0.11675	-0.11675	
1941	0.32356	-0.11614	-0.11614	-0.11614	
1942	0.32373	-0.11516	-0.11516	-0.11516	
1943	0.3239	-0.11371	-0.11371	-0.11371	
1944	0.32406	-0.11174	-0.11174	-0.11174	
1945	0.32423	-0.1093	-0.1093	-0.1093	
1946	0.3244	-0.10654	-0.10654	-0.10654	
1947	0.32456	-0.10367	-0.10367	-0.10367	
1948	0.32473	-0.10092	-0.10092	-0.10092	
1949	0.3249	-9.8536e-002	-9.8536e-002	-9.8536e-002	
1950	0.32506	-9.6709e-002	-9.6709e-002	-9.6709e-002	
1951	0.32523	-9.5538e-002	-9.5538e-002	-9.5538e-002	
1952	0.3254	-9.5018e-002	-9.5018e-002	-9.5018e-002	
1953	0.32557	-9.503e-002	-9.503e-002	-9.503e-002	
1954	0.32573	-9.5356e-002	-9.5356e-002	-9.5356e-002	
1955	0.3259	-9.5709e-002	-9.5709e-002	-9.5709e-002	
1956	0.32607	-9.5781e-002	-9.5781e-002	-9.5781e-002	
1957	0.32623	-9.5291e-002	-9.5291e-002	-9.5291e-002	
1958	0.3264	-9.4034e-002	-9.4034e-002	-9.4034e-002	
1959	0.32657	-9.1919e-002	-9.1919e-002	-9.1919e-002	
1960	0.32673	-8.8989e-002	-8.8989e-002	-8.8989e-002	
1961	0.3269	-8.542e-002	-8.542e-002	-8.542e-002	
1962	0.32707	-8.1498e-002	-8.1498e-002	-8.1498e-002	
1963	0.32723	-7.758e-002	-7.758e-002	-7.758e-002	
1964	0.3274	-7.4033e-002	-7.4033e-002	-7.4033e-002	
1965	0.32757	-7.1182e-002	-7.1182e-002	-7.1182e-002	
1966	0.32773	-6.9254e-002	-6.9254e-002	-6.9254e-002	
1967	0.3279	-6.8338e-002	-6.8338e-002	-6.8338e-002	
1968	0.32807	-6.8365e-002	-6.8365e-002	-6.8365e-002	
1969	0.32823	-6.9116e-002	-6.9116e-002	-6.9116e-002	
1970	0.3284	-7.0252e-002	-7.0252e-002	-7.0252e-002	
1971	0.32857	-7.1362e-002	-7.1362e-002	-7.1362e-002	
1972	0.32873	-7.2025e-002	-7.2025e-002	-7.2025e-002	
1973	0.3289	-7.1879e-002	-7.1879e-002	-7.1879e-002	
1974	0.32907	-7.0674e-002	-7.0674e-002	-7.0674e-002	
1975	0.32923	-6.8318e-002	-6.8318e-002	-6.8318e-002	
1976	0.3294	-6.4892e-002	-6.4892e-002	-6.4892e-002	
1977	0.32957	-6.0642e-002	-6.0642e-002	-6.0642e-002	
1978	0.32973	-5.5945e-002	-5.5945e-002	-5.5945e-002	
1979	0.3299	-5.1251e-002	-5.1251e-002	-5.1251e-002	
1980	0.33007	-4.7018e-002	-4.7018e-002	-4.7018e-002	
1981	0.33023	-4.3638e-002	-4.3638e-002	-4.3638e-002	
1982	0.3304	-4.138e-002	-4.138e-002	-4.138e-002	
1983	0.33057	-4.0346e-002	-4.0346e-002	-4.0346e-002	
1984	0.33073	-4.0454e-002	-4.0454e-002	-4.0454e-002	
1985	0.3309	-4.1446e-002	-4.1446e-002	-4.1446e-002	
1986	0.33107	-4.2931e-002	-4.2931e-002	-4.2931e-002	
1987	0.33123	-4.4439e-002	-4.4439e-002	-4.4439e-002	
1988	0.3314	-4.5494e-002	-4.5494e-002	-4.5494e-002	
1989	0.33157	-4.5687e-002	-4.5687e-002	-4.5687e-002	
1990	0.33173	-4.4736e-002	-4.4736e-002	-4.4736e-002	
1991	0.3319	-4.253e-002	-4.253e-002	-4.253e-002	
1992	0.33207	-3.9145e-002	-3.9145e-002	-3.9145e-002	
1993	0.33223	-3.4833e-002	-3.4833e-002	-3.4833e-002	
1994	0.3324	-2.9983e-002	-2.9983e-002	-2.9983e-002	
1995	0.33257	-2.5061e-002	-2.5061e-002	-2.5061e-002	
1996	0.33273	-2.0543e-002	-2.0543e-002	-2.0543e-002	
1997	0.3329	-1.6837e-002	-1.6837e-002	-1.6837e-002	
1998	0.33307	-1.4229e-002	-1.4229e-002	-1.4229e-002	
1999	0.33323	-1.2836e-002	-1.2836e-002	-1.2836e-002	
2000	0.3334	-1.2596e-002	-1.2596e-002	-1.2596e-002	
2001	0.33357	-1.3273e-002	-1.3273e-002	-1.3273e-002	
2002	0.33373	-1.4501e-002	-1.4501e-002	-1.4501e-002	
2003	0.3339	-1.5837e-002	-1.5837e-002	-1.5837e-002	
2004	0.33407	-1.6831e-002	-1.6831e-002	-1.6831e-002	
2005	0.33423	-1.7092e-002	-1.7092e-002	-1.7092e-002	
2006	0.3344	-1.6347e-002	-1.6347e-002	-1.6347e-002	
2007	0.33457	-1.4478e-002	-1.4478e-002	-1.4478e-002	
2008	0.33473	-1.1534e-002	-1.1534e-002	-1.1534e-002	
2009	0.3349	-7.7238e-003	-7.7238e-003	-7.7238e-003	
2010	0.33507	-3.378e-003	-3.378e-003	-3.378e-003	
2011	0.33523	1.1044e-003	1.1044e-003	1.1044e-003	
2012	0.3354	5.3169e-003	5.3169e-003	5.3169e-003	
2013	0.33557	8.9068e-003	8.9068e-003	8.9068e-003	
2014	0.33573	1.1626e-002	1.1626e-002	1.1626e-002	
2015	0.3359	1.3365e-002	1.3365e-002	1.3365e-002	
2016	0.33607	1.4163e-002	1.4163e-002	1.4163e-002	
2017	0.33623	1.4198e-002	1.4198e-002	1.4198e-002	
2018	0.3364	1.375e-002	1.375e-002	1.375e-002	
2019	0.33657	1.3161e-002	1.3161e-002	1.3161e-002	
2020	0.33673	1.2774e-002	1.2774e-002	1.2774e-002	
2021	0.3369	1.2886e-002	1.2886e-002	1.2886e-002	
2022	0.33707	1.3703e-002	1.3703e-002	1.3703e-002	
2023	0.33723	1.5314e-002	1.5314e-002	1.5314e-002	
2024	0.3374	1.7685e-002	1.7685e-002	1.7685e-002	
2025	0.33757	2.0671e-002	2.0671e-002	2.0671e-002	
2026	0.33773	2.4042e-002	2.4042e-002	2.4042e-002	
2027	0.3379	2.7528e-002	2.7528e-002	2.7528e-002	
2028	0.33807	3.0861e-002	3.0861e-002	3.0861e-002	
2029	0.33823	3.3813e-002	3.3813e-002	3.3813e-002	
2030	0.3384	3.6235e-002	3.6235e-002	3.6235e-002	
2031	0.33857	3.8069e-002	3.8069e-002	3.8069e-002	
2032	0.33873	3.935e-002	3.935e-002	3.935e-002	
2033	0.3389	4.0198e-002	4.0198e-002	4.0198e-002	
2034	0.33907	4.0783e-002	4.0783e-002	4.0783e-002	
2035	0.33923	4.1304e-002	4.1304e-002	4.1304e-002	
2036	0.3394	4.1943e-002	4.1943e-002	4.1943e-002	
2037	0.33957	4.2845e-002	4.2845e-002	4.2845e-002	
2038	0.33973	4.4094e-002	4.4094e-002	4.4094e-002	
2039	0.3399	4.5706e-002	4.5706e-002	4.5706e-002	
2040	0.34007	4.7634e-002	4.7634e-002	4.7634e-002	
2041	0.34023	4.978e-002	4.978e-002	4.978e-002	
2042	0.3404	5.2025e-002	5.2025e-002	5.2025e-002	
2043	0.34057	5.4248e-002	5.4248e-002	5.4248e-002	
2044	0.34073	5.635e-002	5.635e-002	5.635e-002	
2045	0.3409	5.8273e-002	5.8273e-002	5.8273e-002	
2046	0.34107	6.0007e-002	6.0007e-002	6.0007e-002	
2047	0.34123	6.1585e-002	6.1585e-002	6.1585e-002	
2048	0.3414	6.3073e-002	6.3073e-002	6.3073e-002	
2049	0.34157	6.4553e-002	6.4553e-002	6.4553e-002	
2050	0.34173	6.6098e-002	6.6098e-002	6.6098e-002	
2051	0.3419	6.7759e-002	6.7759e-002	6.7759e-002	
2052	0.34207	6.9549e-002	6.9549e-002	6.9549e-002	
2053	0.34224	7.144e-002	7.144e-002	7.144e-002	
2054	0.3424	7.3368e-002	7.3368e-002	7.3368e-002	
2055	0.34257	7.5245e-002	7.5245e-002	7.5245e-002	
2056	0.34274	7.698e-002	7.698e-002	7.698e-002	
2057	0.3429	7.8501e-002	7.8501e-002	7.8501e-002	
2058	0.34307	7.977e-002	7.977e-002	7.977e-002	
2059	0.34324	8.0799e-002	8.0799e-002	8.0799e-002	
2060	0.3434	8.1651e-002	8.1651e-002	8.1651e-002	
2061	0.34357	8.2436e-002	8.2436e-002	8.2436e-002	
2062	0.34374	8.3289e-002	8.3289e-002	8.3289e-002	
2063	0.3439	8.435e-002	8.435e-002	8.435e-002	
2064	0.34407	8.5737e-002	8.5737e-002	8.5737e-002	
2065	0.34424	8.7522e-002	8.7522e-002	8.7522e-002	
2066	0.3444	8.9711e-002	8.9711e-002	8.9711e-002	
2067	0.34457	9.224e-002	9.224e-002	9.224e-002	
2068	0.34474	9.498e-002	9.498e-002	9.498e-002	
2069	0.3449	9.775e-002	9.775e-002	9.775e-002	
2070	0.34507	0.10035	0.10035	0.10035	
2071	0.34524	0.1026	0.1026	0.1026	
2072	0.3454	0.10434	0.10434	0.10434	
2073	0.34557	0.1055	0.1055	0.1055	
2074	0.34574	0.10611	0.10611	0.10611	
2075	0.3459	0.10626	0.10626	0.10626	
2076	0.34607	0.10614	0.10614	0.10614	
2077	0.34624	0.10598	0.10598	0.10598	
2078	0.3464	0.10603	0.10603	0.10603	
2079	0.34657	0.10653	0.10653	0.10653	
2080	0.34674	0.10764	0.10764	0.10764	
2081	0.3469	0.10943	0.10943	0.10943	
2082	0.34707	0.11188	0.11188	0.11188	
2083	0.34724	0.11484	0.11484	0.11484	
2084	0.3474	0.11811	0.11811	0.11811	
2085	0.34757	0.12139	0.12139	0.12139	
2086	0.34774	0.12439	0.12439	0.12439	
2087	0.3479	0.12688	0.12688	0.12688	
2088	0.34807	0.12865	0.12865	0.12865	
2089	0.34824	0.12964	0.12964	0.12964	
2090	0.3484	0.12988	0.12988	0.12988	
2091	0.34857	0.12954	0.12954	0.12954	
2092	0.34874	0.12887	0.12887	0.12887	
2093	0.3489	0.12815	0.12815	0.12815	
2094	0.34907	0.12772	0.12772	0.12772	
2095	0.34924	0.12783	0.12783	0.12783	
2096	0.3494	0.12868	0.12868	0.12868	
2097	0.34957	0.13033	0.13033	0.13033	
2098	0.34974	0.13273	0.13273	0.13273	
2099	0.3499	0.13571	0.13571	0.13571	
2100	0.35007	0.13901	0.13901	0.13901	
2101	0.35024	0.14232	0.14232	0.14232	
2102	0.3504	0.14531	0.14531	0.14531	
2103	0.35057	0.14773	0.14773	0.14773	
2104	0.35074	0.14938	0.14938	0.14938	
2105	0.3509	0.1502	0.1502	0.1502	
2106	0.35107	0.15027	0.15027	0.15027	
2107	0.35124	0.14976	0.14976	0.14976	
2108	0.3514	0.14893	0.14893	0.14893	
2109	0.35157	0.14809	0.14809	0.14809	
2110	0.35174	0.14756	0.14756	0.14756	
2111	0.3519	0.14759	0.14759	0.14759	
2112	0.35207	0.14833	0.14833	0.14833	
2113	0.35224	0.14984	0.14984	0.14984	
2114	0.3524	0.15204	0.15204	0.15204	
2115	0.35257	0.15475	0.15475	0.15475	
2116	0.35274	0.1577	0.1577	0.1577	
2117	0.3529	0.16059	0.16059	0.16059	
2118	0.35307	0.16314	0.16314	0.16314	
2119	0.35324	0.16513	0.16513	0.16513	
2120	0.3534	0.16642	0.16642	0.16642	
2121	0.35357	0.16698	0.16698	0.16698	
2122	0.35374	0.16691	0.16691	0.16691	
2123	0.3539	0.1664	0.1664	0.1664	
2124	0.35407	0.16569	0.16569	0.16569	
2125	0.35424	0.16507	0.16507	0.16507	
2126	0.3544	0.16478	0.16478	0.16478	
2127	0.35457	0.16501	0.16501	0.16501	
2128	0.35474	0.16586	0.16586	0.16586	
2129	0.3549	0.16731	0.16731	0.16731	
2130	0.35507	0.16927	0.16927	0.16927	
2131	0.35524	0.17155	0.17155	0.17155	
2132	0.3554	0.17389	0.17389	0.17389	
2133	0.35557	0.17607	0.17607	0.17607	
2134	0.35574	0.17786	0.17786	0.17786	
2135	0.3559	0.17914	0.17914	0.17914	
2136	0.35607	0.17984	0.17984	0.17984	
2137	0.35624	0.18001	0.18001	0.18001	
2138	0.3564	0.17978	0.17978	0.17978	
2139	0.35657	0.17934	0.17934	0.17934	
2140	0.35674	0.1789	0.1789	0.1789	
2141	0.3569	0.17868	0.17868	0.17868	
2142	0.35707	0.17884	0.17884	0.17884	
2143	0.35724	0.17946	0.17946	0.17946	
2144	0.3574	0.18056	0.18056	0.18056	
2145	0.35757	0.18204	0.18204	0.18204	
2146	0.35774	0.18376	0.18376	0.18376	
2147	0.3579	0.18553	0.18553	0.18553	
2148	0.35807	0.18715	0.18715	0.18715	
2149	0.35824	0.18845	0.18845	0.18845	
2150	0.3584	0.18931	0.18931	0.18931	
2151	0.35857	0.18971	0.18971	0.18971	
2152	0.35874	0.1897	0.1897	0.1897	
2153	0.35891	0.18939	0.18939	0.18939	
2154	0.35907	0.18896	0.18896	0.18896	
2155	0.35924	0.1886	0.1886	0.1886	
2156	0.35941	0.18849	0.18849	0.18849	
2157	0.35957	0.18875	0.18875	0.18875	
2158	0.35974	0.18944	0.18944	0.18944	
2159	0.35991	0.19054	0.19054	0.19054	
2160	0.36007	0.19194	0.19194	0.19194	
2161	0.36024	0.19348	0.19348	0.19348	
2162	0.36041	0.19496	0.19496	0.19496	
2163	0.36057	0.1962	0.1962	0.1962	
2164	0.36074	0.19704	0.19704	0.19704	
2165	0.36091	0.19739	0.19739	0.19739	
2166	0.36107	0.19726	0.19726	0.19726	
2167	0.36124	0.19673	0.19673	0.19673	
2168	0.36141	0.19595	0.19595	0.19595	
2169	0.36157	0.19513	0.19513	0.19513	
2170	0.36174	0.19449	0.19449	0.19449	
2171	0.36191	0.19421	0.19421	0.19421	
2172	0.36207	0.19442	0.19442	0.19442	
2173	0.36224	0.19517	0.19517	0.19517	
2174	0.36241	0.1964	0.1964	0.1964	
2175	0.36257	0.19797	0.19797	0.19797	
2176	0.36274	0.19967	0.19967	0.19967	
2177	0.36291	0.20126	0.20126	0.20126	
2178	0.36307	0.2025	0.2025	0.2025	
2179	0.36324	0.20321	0.20321	0.20321	
2180	0.36341	0.20328	0.20328	0.20328	
2181	0.36357	0.2027	0.2027	0.2027	
2182	0.36374	0.20159	0.20159	0.20159	
2183	0.36391	0.20014	0.20014	0.20014	
2184	0.36407	0.1986	0.1986	0.1986	
2185	0.36424	0.19727	0.19727	0.19727	
2186	0.36441	0.19639	0.19639	0.19639	
2187	0.36457	0.19614	0.19614	0.19614	
2188	0.36474	0.19662	0.19662	0.19662	
2189	0.36491	0.19779	0.19779	0.19779	
2190	0.36507	0.19949	0.19949	0.19949	
2191	0.36524	0.20148	0.20148	0.20148	
2192	0.36541	0.20345	0.20345	0.20345	
2193	0.36557	0.20509	0.20509	0.20509	
2194	0.36574	0.20613	0.20613	0.20613	
2195	0.36591	0.20637	0.20637	0.20637	
2196	0.36607	0.20576	0.20576	0.20576	
2197	0.36624	0.20436	0.20436	0.20436	
2198	0.36641	0.20236	0.20236	0.20236	
2199	0.36657	0.20006	0.20006	0.20006	
2200	0.36674	0.19781	0.19781	0.19781	
2201	0.36691	0.19595	0.19595	0.19595	
2202	0.36707	0.19476	0.19476	0.19476	
2203	0.36724	0.19444	0.19444	0.19444	
2204	0.36741	0.19504	0.19504	0.19504	
2205	0.36757	0.19647	0.19647	0.19647	
2206	0.36774	0.19849	0.19849	0.19849	
2207	0.36791	0.20078	0.20078	0.20078	
2208	0.36807	0.20295	0.20295	0.20295	
2209	0.36824	0.20465	0.20465	0.20465	
2210	0.36841	0.20555	0.20555	0.20555	
2211	0.36857	0.20548	0.20548	0.20548	
2212	0.36874	0.20439	0.20439	0.20439	
2213	0.36891	0.20238	0.20238	0.20238	
2214	0.36907	0.19972	0.19972	0.19972	
2215	0.36924	0.19675	0.19675	0.19675	
2216	0.36941	0.19389	0.19389	0.19389	
2217	0.36957	0.19151	0.19151	0.19151	
2218	0.36974	0.18994	0.18994	0.18994	
2219	0.36991	0.18937	0.18937	0.18937	
2220	0.37007	0.18985	0.18985	0.18985	
2221	0.37024	0.19125	0.19125	0.19125	
2222	0.37041	0.19331	0.19331	0.19331	
2223	0.37057	0.19566	0.19566	0.19566	
2224	0.37074	0.19789	0.19789	0.19789	
2225	0.37091	0.19959	0.19959	0.19959	
2226	0.37107	0.20044	0.20044	0.20044	
2227	0.37124	0.20024	0.20024	0.20024	
2228	0.37141	0.19895	0.19895	0.19895	
2229	0.37157	0.19668	0.19668	0.19668	
2230	0.37174	0.19371	0.19371	0.19371	
2231	0.37191	0.19039	0.19039	0.19039	
2232	0.37207	0.18714	0.18714	0.18714	
2233	0.37224	0.18436	0.18436	0.18436	
2234	0.37241	0.18238	0.18238	0.18238	
2235	0.37257	0.1814	0.1814	0.1814	
2236	0.37274	0.18148	0.18148	0.18148	
2237	0.37291	0.18249	0.18249	0.18249	
2238	0.37307	0.1842	0.1842	0.1842	
2239	0.37324	0.18625	0.18625	0.18625	
2240	0.37341	0.18824	0.18824	0.18824	
2241	0.37357	0.18978	0.18978	0.18978	
2242	0.37374	0.19056	0.19056	0.19056	
2243	0.37391	0.19036	0.19036	0.19036	
2244	0.37407	0.18914	0.18914	0.18914	
2245	0.37424	0.18699	0.18699	0.18699	
2246	0.37441	0.18413	0.18413	0.18413	
2247	0.37457	0.18088	0.18088	0.18088	
2248	0.37474	0.17762	0.17762	0.17762	
2249	0.37491	0.17471	0.17471	0.17471	
2250	0.37507	0.17244	0.17244	0.17244	
2251	0.37524	0.17102	0.17102	0.17102	
2252	0.37541	0.17051	0.17051	0.17051	
2253	0.37558	0.17083	0.17083	0.17083	
2254	0.37574	0.17179	0.17179	0.17179	
2255	0.37591	0.17311	0.17311	0.17311	
2256	0.37608	0.17447	0.17447	0.17447	
2257	0.37624	0.17553	0.17553	0.17553	
2258	0.37641	0.17604	0.17604	0.17604	
2259	0.37658	0.17582	0.17582	0.17582	
2260	0.37674	0.17479	0.17479	0.17479	
2261	0.37691	0.17301	0.17301	0.17301	
2262	0.37708	0.17063	0.17063	0.17063	
2263	0.37724	0.16789	0.16789	0.16789	
2264	0.37741	0.16506	0.16506	0.16506	
2265	0.37758	0.1624	0.1624	0.1624	
2266	0.37774	0.16015	0.16015	0.16015	
2267	0.37791	0.15845	0.15845	0.15845	
2268	0.37808	0.15737	0.15737	0.15737	
2269	0.37824	0.15687	0.15687	0.15687	
2270	0.37841	0.15684	0.15684	0.15684	
2271	0.37858	0.1571	0.1571	0.1571	
2272	0.37874	0.15744	0.15744	0.15744	
2273	0.37891	0.15766	0.15766	0.15766	
2274	0.37908	0.15758	0.15758	0.15758	
2275	0.37924	0.15709	0.15709	0.15709	
2276	0.37941	0.15614	0.15614	0.15614	
2277	0.37958	0.15475	0.15475	0.15475	
2278	0.37974	0.15301	0.15301	0.15301	
2279	0.37991	0.15103	0.15103	0.15103	
2280	0.38008	0.14897	0.14897	0.14897	
2281	0.38024	0.14696	0.14696	0.14696	
2282	0.38041	0.1451	0.1451	0.1451	
2283	0.38058	0.14346	0.14346	0.14346	
2284	0.38074	0.14208	0.14208	0.14208	
2285	0.38091	0.14092	0.14092	0.14092	
2286	0.38108	0.13994	0.13994	0.13994	
2287	0.38124	0.13906	0.13906	0.13906	
2288	0.38141	0.13819	0.13819	0.13819	
2289	0.38158	0.13729	0.13729	0.13729	
2290	0.38174	0.1363	0.1363	0.1363	
2291	0.38191	0.13521	0.13521	0.13521	
2292	0.38208	0.13403	0.13403	0.13403	
2293	0.38224	0.13279	0.13279	0.13279	
2294	0.38241	0.13153	0.13153	0.13153	
2295	0.38258	0.13028	0.13028	0.13028	
2296	0.38274	0.12906	0.12906	0.12906	
2297	0.38291	0.12788	0.12788	0.12788	
2298	0.38308	0.12671	0.12671	0.12671	
2299	0.38324	0.1255	0.1255	0.1255	
2300	0.38341	0.12421	0.12421	0.12421	
2301	0.38358	0.12278	0.12278	0.12278	
2302	0.38374	0.12119	0.12119	0.12119	
2303	0.38391	0.11941	0.11941	0.11941	
2304	0.38408	0.11749	0.11749	0.11749	
2305	0.38424	0.11547	0.11547	0.11547	
2306	0.38441	0.11344	0.11344	0.11344	
2307	0.38458	0.1115	0.1115	0.1115	
2308	0.38474	0.10975	0.10975	0.10975	
2309	0.38491	0.10827	0.10827	0.10827	
2310	0.38508	0.10709	0.10709	0.10709	
2311	0.38524	0.10621	0.10621	0.10621	
2312	0.38541	0.10558	0.10558	0.10558	
2313	0.38558	0.1051	0.1051	0.1051	
2314	0.38574	0.10464	0.10464	0.10464	
2315	0.38591	0.10404	0.10404	0.10404	
2316	0.38608	0.10317	0.10317	0.10317	
2317	0.38624	0.10191	0.10191	0.10191	
2318	0.38641	0.1002	0.1002	0.1002	
2319	0.38658	9.8056e-002	9.8056e-002	9.8056e-002	
2320	0.38674	9.553e-002	9.553e-002	9.553e-002	
2321	0.38691	9.275e-002	9.275e-002	9.275e-002	
2322	0.38708	8.9885e-002	8.9885e-002	8.9885e-002	
2323	0.38724	8.7122e-002	8.7122e-002	8.7122e-002	
2324	0.38741	8.4639e-002	8.4639e-002	8.4639e-002	
2325	0.38758	8.2581e-002	8.2581e-002	8.2581e-002	
2326	0.38774	8.1034e-002	8.1034e-002	8.1034e-002	
2327	0.38791	8.0014e-002	8.0014e-002	8.0014e-002	
2328	0.38808	7.9458e-002	7.9458e-002	7.9458e-002	
2329	0.38824	7.9237e-002	7.9237e-002	7.9237e-002	
2330	0.38841	7.9168e-002	7.9168e-002	7.9168e-002	
2331	0.38858	7.9042e-002	7.9042e-002	7.9042e-002	
2332	0.38874	7.8653e-002	7.8653e-002	7.8653e-002	
2333	0.38891	7.7829e-002	7.7829e-002	7.7829e-002	
2334	0.38908	7.6456e-002	7.6456e-002	7.6456e-002	
2335	0.38924	7.4493e-002	7.4493e-002	7.4493e-002	
2336	0.38941	7.1983e-002	7.1983e-002	7.1983e-002	
2337	0.38958	6.9042e-002	6.9042e-002	6.9042e-002	
2338	0.38974	6.585e-002	6.585e-002	6.585e-002	
2339	0.38991	6.2619e-002	6.2619e-002	6.2619e-002	
2340	0.39008	5.9565e-002	5.9565e-002	5.9565e-002	
2341	0.39024	5.6882e-002	5.6882e-002	5.6882e-002	
2342	0.39041	5.471e-002	5.471e-002	5.471e-002	
2343	0.39058	5.3118e-002	5.3118e-002	5.3118e-002	
2344	0.39074	5.2094e-002	5.2094e-002	5.2094e-002	
2345	0.39091	5.1551e-002	5.1551e-002	5.1551e-002	
2346	0.39108	5.1334e-002	5.1334e-002	5.1334e-002	
2347	0.39124	5.1247e-002	5.1247e-002	5.1247e-002	
2348	0.39141	5.108e-002	5.108e-002	5.108e-002	
2349	0.39158	5.0633e-002	5.0633e-002	5.0633e-002	
2350	0.39174	4.9748e-002	4.9748e-002	4.9748e-002	
2351	0.39191	4.833e-002	4.833e-002	4.833e-002	
2352	0.39208	4.6352e-002	4.6352e-002	4.6352e-002	
2353	0.39225	4.3863e-002	4.3863e-002	4.3863e-002	
2354	0.39241	4.0977e-002	4.0977e-002	4.0977e-002	
2355	0.39258	3.7856e-002	3.7856e-002	3.7856e-002	
2356	0.39275	3.469e-002	3.469e-002	3.469e-002	
2357	0.39291	3.1665e-002	3.1665e-002	3.1665e-002	
2358	0.39308	2.8946e-002	2.8946e-002	2.8946e-002	
2359	0.39325	2.6653e-002	2.6653e-002	2.6653e-002	
2360	0.39341	2.4848e-002	2.4848e-002	2.4848e-002	
2361	0.39358	2.3528e-002	2.3528e-002	2.3528e-002	
2362	0.39375	2.2631e-002	2.2631e-002	2.2631e-002	
2363	0.39391	2.2043e-002	2.2043e-002	2.2043e-002	
2364	0.39408	2.1617e-002	2.1617e-002	2.1617e-002	
2365	0.39425	2.1192e-002	2.1192e-002	2.1192e-002	
2366	0.39441	2.0611e-002	2.0611e-002	2.0611e-002	
2367	0.39458	1.9742e-002	1.9742e-002	1.9742e-002	
2368	0.39475	1.8495e-002	1.8495e-002	1.8495e-002	
2369	0.39491	1.6824e-002	1.6824e-002	1.6824e-002	
2370	0.39508	1.4736e-002	1.4736e-002	1.4736e-002	
2371	0.39525	1.2287e-002	1.2287e-002	1.2287e-002	
2372	0.39541	9.5707e-003	9.5707e-003	9.5707e-003	
2373	0.39558	6.7078e-003	6.7078e-003	6.7078e-003	
2374	0.39575	3.8318e-003	3.8318e-003	3.8318e-003	
2375	0.39591	1.0732e-003	1.0732e-003	1.0732e-003	
2376	0.39608	-1.4546e-003	-1.4546e-003	-1.4546e-003	
2377	0.39625	-3.6667e-003	-3.6667e-003	-3.6667e-003	
2378	0.39641	-5.5146e-003	-5.5146e-003	-5.5146e-003	
2379	0.39658	-6.9906e-003	-6.9906e-003	-6.9906e-003	
2380	0.39675	-8.1271e-003	-8.1271e-003	-8.1271e-003	
2381	0.39691	-8.9924e-003	-8.9924e-003	-8.9924e-003	
2382	0.39708	-9.6837e-003	-9.6837e-003	-9.6837e-003	
2383	0.39725	-1.0316e-002	-1.0316e-002	-1.0316e-002	
2384	0.39741	-1.101e-002	-1.101e-002	-1.101e-002	
2385	0.39758	-1.1882e-002	-1.1882e-002	-1.1882e-002	
2386	0.39775	-1.3027e-002	-1.3027e-002	-1.3027e-002	
2387	0.39791	-1.4512e-002	-1.4512e-002	-1.4512e-002	
2388	0.39808	-1.637e-002	-1.637e-002	-1.637e-002	
2389	0.39825	-1.8589e-002	-1.8589e-002	-1.8589e-002	
2390	0.39841	-2.1118e-002	-2.1118e-002	-2.1118e-002	
2391	0.39858	-2.3871e-002	-2.3871e-002	-2.3871e-002	
2392	0.39875	-2.6731e-002	-2.6731e-002	-2.6731e-002	
2393	0.39891	-2.9567e-002	-2.9567e-002	-2.9567e-002	
2394	0.39908	-3.2244e-002	-3.2244e-002	-3.2244e-002	
2395	0.39925	-3.4645e-002	-3.4645e-002	-3.4645e-002	
2396	0.39941	-3.6679e-002	-3.6679e-002	-3.6679e-002	
2397	0.39958	-3.8295e-002	-3.8295e-002	-3.8295e-002	
2398	0.39975	-3.9494e-002	-3.9494e-002	-3.9494e-002	
2399	0.39991	-4.0325e-002	-4.0325e-002	-4.0325e-002	
2400	0.4	-4.0638e-002	-4.0638e-002	-4.0638e-002	
